"Item","UPC","Image URL","Apply?","Portal","Brand","Description"
"8265","075243201248","images/8265_075243201248.png","Y","Unknown","","MAYFIELD  MOOSE TRACKS PREMI"
"8378","075243201521","images/8378_075243201521.jpg","Y","Unknown","","MAYFIELD  SMOKY MNT FUDGE PR"
"8252","075243201118","images/8252_075243201118.jpg","Y","Unknown","","MAYFIELD BUTTER PECAN PREMIU"
"91412","075243201484","images/91412_075243201484.png","Y","Unknown","","MAYFIELD HOMEMADE VAN IC"
"9749","072730735521","images/9749_072730735521.jpg","Y","Unknown","","PRAIRIE FARMS ORANGE SHERBET"
"15869","072730735583","images/15869_072730735583.jpg","Y","Unknown","","PRAIRIE FARMS RAINBOW SHERBET"
"34086","051933340862","images/34086_051933340862.jpg","Y","Unknown","World's Fair","World's Fair CHOCOLATE ICE CREAM PAIL"
"33993","051933339934","images/33993_051933339934.jpg","Y","Unknown","World's Fair","World's Fair COOKIES & CREAM ICE CREAM"
"67050","071568219500","images/67050_071568219500.jpg","Y","Unknown","World's Fair","World's Fair FUDGE ROYAL-4 QUART"
"67060","071568219524","images/67060_071568219524.jpg","Y","Unknown","World's Fair","World's Fair NEAPOLITAN-4 QUART"
"67510","051933675100","images/67510_051933675100.jpg","Y","Unknown","World's Fair","World's Fair STRAW/ROYALE-4 QUART"
"67080","071568219555","images/67080_071568219555.jpg","Y","Unknown","World's Fair","World's Fair VANILLA-4 QUART"
"31558","070640301447","images/31558_070640301447.png","Y","Unknown","","BLUE RIBBON ENGLSH TOFF I/C BAR 12PK"
"73038","070640300129","images/73038_070640300129.jpg","Y","Unknown","","BLUE RIBBON ORNGE DREAM I/C BAR 20CT"
"31554","047677483101","images/31554_047677483101.jpg","Y","Unknown","","M&M'S COOKIE SANDWCH VAN 4CT"
"8241","075243204102","images/8241_075243204102.jpg","Y","Unknown","","MAYFIELD  BROWN COW 6 PK ICE"
"52966","075243204393","images/52966_075243204393.jpg","Y","Unknown","","MAYFIELD ICE CREAM SNDWH 6CT"
"52955","075243204133","images/52955_075243204133.jpg","Y","Unknown","","MAYFIELD TOFFEE BARS 6 CT"
"91432","075243401105","images/91432_075243401105.jpg","Y","Unknown","","MAYFLD CHOC KRUN IC BAR 6CT"
"91428","075243401099","images/91428_075243401099.jpg","Y","Unknown","","MAYFLD STRAW KRUN IC BAR 6CT"
"31564","072554111198","images/31564_072554111198.jpg","Y","Unknown","","NESTLE DRMSTCK LIL DRUM 12CT"
"51165","072554001543","images/51165_072554001543.jpg","Y","Unknown","","NESTLE DRUMSTICK VANILLA 8CT"
"51166","072554001536","images/51166_072554001536.jpg","Y","Unknown","","NESTLE DRUMSTICK VARIETY 8CT"
"87352","072730620513","images/87352_072730620513.webp","Y","Unknown","","NORTH STAR JUST DIPD CONE 6 CT"
"72956","072554363887","images/72956_072554363887.jpg","Y","Unknown","","OREO ICE CREAM SANDWICH 4PK"
"22121","050000696598","images/22121_050000696598.jpg","Y","Unknown","","TOLLHOUSE ICE CREAM SANDWICH 7CT"
"72731","070640022946","images/72731_070640022946.jpg","Y","Unknown","","BOMB POP NERDS 12CT"
"16824","070640006632","images/16824_070640006632.jpg","Y","Unknown","","BOMB POPS ORIGINAL 12 CT"
"39659","073321000233","images/39659_073321000233.jpg","Y","Unknown","","LUIGI ITLN ICE LMN STWBRY6CT"
"39658","000065724311","images/39658_000065724311.jpg","Y","Unknown","","PHILLY SWIRL SWIRL STIX 12CT"
"39663","072586701152","images/39663_072586701152.jpg","Y","Unknown","","WHOLE FRUIT BARS MANGO 6 CT"
"39661","072586701008","images/39661_072586701008.jpg","Y","Unknown","","WHOLE FRUIT BARS STRWBRY 6CT"
"36357","051933363571","images/36357_051933363571.jpg","Y","Unknown","Crown Creamery","Crown Creamery CHERRY CHOCOLATE CHUNK ICRM"
"36359","051933363595","images/36359_051933363595.jpg","Y","Unknown","Crown Creamery","Crown Creamery CHOC CHIP COOKIE DOUGH ICRM"
"33743","051933337435","images/33743_051933337435.jpg","Y","Unknown","Crown Creamery","Crown Creamery CHOC SEA SALT CRML BRWN ICRM"
"33744","051933337442","images/33744_051933337442.jpg","Y","Unknown","Crown Creamery","Crown Creamery STRAWBERRY SHORTCAKE ICRM"
"72953","041548308388","images/72953_041548308388.png","Y","Unknown","","OREO ICE CREAM PINTS"
"79032","072730719187","images/79032_072730719187.png","Y","Unknown","","PRAIRIE FARMS STRWBRRY SHORTCAKE PINT"
"95791","000068208211","images/95791_000068208211.jpg","Y","Unknown","","HELADOS MEXICO BUTTER PECAN CREAM BAR"
"57248","000068208211","images/57248_000068208211.jpg","Y","Unknown","","HELADOS MEXICO COCONUT CREAM BAR"
"203","000068208211","images/203_000068208211.jpg","Y","Unknown","","HELADOS MEXICO MINI VARIETY FRUIT BARS"
"57246","000068208211","images/57246_000068208211.jpg","Y","Unknown","","HELADOS MEXICO MINI VARIETY ICE CREAM BR"
"57249","000068208211","images/57249_000068208211.jpg","Y","Unknown","","HELADOS MEXICO STRAWBERRY CREAM BAR"
"57247","000068208211","images/57247_000068208211.png","Y","Unknown","","HELADOS MEXICO VALUE PACK 16CT"
"10920","000089793111","images/10920_000089793111.jpg","Y","Unknown","","VALENTINI COCONUT ICE CREAM"
"72960","000089793111","images/72960_000089793111.jpg","Y","Unknown","","VALENTINI GUAVA ICE CREAM"
"10917","000089793111","images/10917_000089793111.jpg","Y","Unknown","","VALENTINI MANGO ICE CREAM"
"36084","051933360846","images/36084_051933360846.jpg","Y","Unknown","Farmington","Farmington MAPLE SAUSAGE LINKS 12 OZ"
"36078","051933360785","images/36078_051933360785.jpg","Y","Unknown","Farmington","Farmington PREM ROLL SAUSAGE HOT"
"36071","051933360716","images/36071_051933360716.jpg","Y","Unknown","Farmington","Farmington PREM ROLL SAUSAGE MILD"
"36081","051933360815","images/36081_051933360815.jpg","Y","Unknown","Farmington","Farmington SAUSAGE LINKS 12 OZ"
"36083","051933360839","images/36083_051933360839.jpg","Y","Unknown","Farmington","Farmington SAUSAGE PATTIES 12 OZ"
"19620","077900115738","images/19620_077900115738.jpg","Y","Unknown","","JIMMY DEAN REG PORK SAUSAGE"
"20652","076020001426","images/20652_076020001426.png","Y","Unknown","","SWAGGERTY HOT PATTIES"
"75029","076020005042","images/75029_076020005042.jpg","Y","Unknown","","SWAGGERTY SAUSAGE PATTY MILD"
"36914","051933369146","images/36914_051933369146.jpg","Y","Unknown","Market Selections","Market Selections MKT SEL PORK BBQ RIBS 24 OZ"
"84634","079606065355","images/84634_079606065355.png","Y","Unknown","","TINA BIG BURRITO BEAN & CHS"
"84632","079606065362","images/84632_079606065362.jpg","Y","Unknown","","TINA BIG BURRITO HOT BEEF"
"78210","000002082411","images/78210_000002082411.jpg","Y","Unknown","","BACON COVERED WAGON BULK"
"35732","051933357327","images/35732_051933357327.jpg","Y","Unknown","La Tierra de Sabores","La Tierra de Sabores MUENSTER CHEESE"
"35731","051933357310","images/35731_051933357310.jpg","Y","Unknown","La Tierra de Sabores","La Tierra de Sabores QUESO BLANCO"
"34544","051933345447","images/34544_051933345447.jpg","Y","Unknown","La Tierra de Sabores","La Tierra de Sabores QUESO FRESCO"
"51743","072820170096","images/51743_072820170096.png","Y","Unknown","","EL VIAJERO BIO SALUD APPLE"
"51742","072820017063","images/51742_072820017063.png","Y","Unknown","","EL VIAJERO BIO SALUD PINEAPL"
"31020","072820017025","images/31020_072820017025.jpg","Y","Unknown","","EL VIAJERO BIO SALUD STRWBRY"
"71291","072820170119","images/71291_072820170119.png","Y","Unknown","","EL VIAJERO BIO SALUD YOGURT"
"92323","072820275791","images/92323_072820275791.png","Y","Unknown","","EL VIAJERO OAXACA BALL"
"14956","072820360183","images/14956_072820360183.jpg","Y","Unknown","","EL VIAJERO PREM PORK CHORIZO"
"14951","072820140457","images/14951_072820140457.jpg","Y","Unknown","","EL VIAJERO QUESADILLA SHREDS"
"43840","072820320460","images/43840_072820320460.jpg","Y","Unknown","","EL VIAJERO QUESO COTIJA"
"14949","072820330834","images/14949_072820330834.jpg","Y","Unknown","","EL VIAJERO QUESO FRESCO"
"42715","000006452311","images/42715_000006452311.jpg","Y","Unknown","","FUD SELECTO COOKED HAM"
"91403","000081939311","images/91403_000081939311.png","Y","Unknown","","LALA BLENDED MANGO YOGURT"
"91393","000081939311","images/91393_000081939311.jpg","Y","Unknown","","LALA BLENDED STRAW YOGURT"
"91413","000081939311","images/91413_000081939311.png","Y","Unknown","","LALA BLENDED VANILLA YOGURT"
"14089","000081939311","images/14089_000081939311.jpg","Y","Unknown","","LALA CEREAL PECAN 4PK"
"54233","000088303811","images/54233_000088303811.png","Y","Unknown","","LALA CREMA MEX SR CREAM"
"15501","000081939311","images/15501_000081939311.png","Y","Unknown","","LALA STRAWBERRY BANANA"
"14079","000081939311","images/14079_000081939311.jpg","Y","Unknown","","LALA YOGURT MANGO 4PK"
"14098","000081939311","images/14098_000081939311.jpg","Y","Unknown","","LALA YOGURT PINA COLADA 4PK"
"14088","000081939311","images/14088_000081939311.jpg","Y","Unknown","","LALA YOGURT STRAWBERRY 4PK"
"29338","027331006167","images/29338_027331006167.jpg","Y","Unknown","","OLE QUESCO FRESCO"
"93216","044276037001","images/93216_044276037001.png","Y","Unknown","","SENOR RICO BAKE TRES LECHE"
"184","097928120613","images/184_097928120613.png","Y","Unknown","","SENOR RICO RICE PUDDING"
"42185","097928094969","images/42185_097928094969.png","Y","Unknown","","SENOR RICO RICE PUDDING"
"2736","027568025788","images/2736_027568025788.jpg","Y","Unknown","","TROP QUESO FRESCO PLATANO"
"25645","027568051954","images/25645_027568051954.png","Y","Unknown","","TROPICAL CREMA CENTRO AMERCN"
"14149","027568025542","images/14149_027568025542.jpg","Y","Unknown","","TROPICAL CUAJADA EGGS"
"25710","027568031109","images/25710_027568031109.png","Y","Unknown","","TROPICAL OAXACA CHEESE"
"29605","027568018049","images/29605_027568018049.jpg","Y","Unknown","","TROPICAL QUESO BLANCO"
"29615","027568018070","images/29615_027568018070.jpg","Y","Unknown","","TROPICAL QUESO DE FREIR"
"29595","027568035053","images/29595_027568035053.png","Y","Unknown","","TROPICAL QUESO DE PAPA"
"64508","000086876211","images/64508_000086876211.png","Y","Unknown","","CHIMEX GRILL SAUSAGE"
"3505","027331000592","images/3505_027331000592.jpg","Y","Unknown","","LA BANDERITA CHORIZO"
"3504","027331007089","images/3504_027331007089.jpg","Y","Unknown","","LA BANDERITA CHORIZO FINO"
"31652","051933316522","images/31652_051933316522.jpg","Y","Unknown","Coburn Farms","Coburn Farms LACTOSE FREE MILK 2%"
"31651","051933316515","images/31651_051933316515.jpg","Y","Unknown","Coburn Farms","Coburn Farms WHL LACTOSE FREE MILK"
"29950","051933299504","images/29950_051933299504.jpg","Y","Unknown","Truli","Truli ORIGINAL ALMOND MILK"
"84345","051933843455","images/84345_051933843455.jpg","Y","Unknown","Truli","Truli TRULI OAT MILK"
"34423","051933344235","images/34423_051933344235.jpg","Y","Unknown","Truli","Truli UNSWEETENED ORG ALMOND MILK"
"21415","000067475211","images/21415_000067475211.jpg","Y","Unknown","Truli","Truli VANILLA ALMOND MILK"
"21395","053859070663","images/21395_053859070663.jpg","Y","Unknown","","8TH CONTINENT ORIG SOYMILK"
"30905","051933309050","images/30905_051933309050.jpg","Y","Unknown","Coburn Farms","Coburn Farms WHIPPING CREAM"
"63015","070272232027","images/63015_070272232027.jpg","Y","Unknown","","REDDI WIP ORIGINAL"
"35651","051933356511","images/35651_051933356511.jpg","Y","Unknown","Coburn Farms","Coburn Farms FRENCH VANILLA CREAMER"
"21425","000067475211","images/21425_000067475211.jpg","Y","Unknown","Coburn Farms","Coburn Farms FRENCH VANILLA CREAMER RFRIG"
"29745","075457427007","images/29745_075457427007.jpg","Y","Unknown","Coburn Farms","Coburn Farms HALF & HALF QUART"
"21435","000067475211","images/21435_000067475211.jpg","Y","Unknown","Coburn Farms","Coburn Farms HAZELNUT REFRIG CREAMER"
"32592","051933325920","images/32592_051933325920.jpg","Y","Unknown","McDaniel's","McDaniel's CARAMEL MACCHIATO ND CREAMER"
"32591","051933325913","images/32591_051933325913.jpg","Y","Unknown","McDaniel's","McDaniel's SWEET CREAM DAIRY CREAMER"
"44333","051933503748","images/44333_051933503748.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY CHUNK"
"44316","051933503700","images/44316_051933503700.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK CHUNK"
"33845","051933503571","images/33845_051933503571.jpg","Y","Unknown","Coburn Farms","Coburn Farms EXTRA SHARP CHEDDAR CHUNK"
"44318","051933961203","images/44318_051933961203.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR CHUNK 16 OZ"
"44315","051933503694","images/44315_051933503694.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR CHUNK 8 OZ"
"44317","051933503717","images/44317_051933503717.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZARELLA CHUNK"
"44322","051933998681","images/44322_051933998681.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZARELLA CHUNK"
"34309","051933503588","images/34309_051933503588.jpg","Y","Unknown","Coburn Farms","Coburn Farms PEPPERJACK CHUNK"
"44311","051933503670","images/44311_051933503670.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP CHEDDAR CHUNK"
"62819","051933503762","images/62819_051933503762.jpg","Y","Unknown","Coburn Farms","Coburn Farms WHITE EXTRA SHARP CHEDAR BAR"
"35879","051933358799","images/35879_051933358799.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK SINGLE SLICE"
"35881","051933358812","images/35881_051933358812.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHED CHSE SINGLE SLICE"
"35885","051933358850","images/35885_051933358850.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZ LMPS SINGLE SLICE"
"35886","051933358867","images/35886_051933358867.jpg","Y","Unknown","Coburn Farms","Coburn Farms MUENSTER SINGLE SLICE"
"35882","051933358829","images/35882_051933358829.jpg","Y","Unknown","Coburn Farms","Coburn Farms PEPPER JACK SINGLE SLICE"
"35878","051933358782","images/35878_051933358782.jpg","Y","Unknown","Coburn Farms","Coburn Farms PROVOLONE SINGLE SLCE"
"35887","051933358874","images/35887_051933358874.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP CHED CHSE SINGLE SLICE"
"35877","051933358775","images/35877_051933358775.jpg","Y","Unknown","Coburn Farms","Coburn Farms SWISS SINGLE SLICE"
"31692","051933316928","images/31692_051933316928.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK SHREDDED CHEESE"
"34875","051933656376","images/34875_051933656376.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK SHREDS"
"34876","051933656383","images/34876_051933656383.jpg","Y","Unknown","Coburn Farms","Coburn Farms ITALIAN 6 CHEESE SHREDS"
"34877","051933656390","images/34877_051933656390.jpg","Y","Unknown","Coburn Farms","Coburn Farms MEXICAN SHREDS"
"34256","051933342569","images/34256_051933342569.jpg","Y","Unknown","Coburn Farms","Coburn Farms MEXICAN SHREDS 2#"
"34259","051933342590","images/34259_051933342590.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDD SHREDS"
"31691","051933316911","images/31691_051933316911.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR SHREDDED CHEESE"
"34874","051933503632","images/34874_051933503632.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR SHREDS"
"31657","051933316577","images/31657_051933316577.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZARELLA SHREDDED CHEESE"
"34873","051933503625","images/34873_051933503625.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZARELLA SHREDS"
"34257","051933342576","images/34257_051933342576.jpg","Y","Unknown","Coburn Farms","Coburn Farms MOZZARELLA SHREDS 2#"
"31656","051933316560","images/31656_051933316560.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP CHEDDAR SHREDDED CHSE"
"34872","051933503618","images/34872_051933503618.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP CHEDDAR SHREDS"
"34878","051933656413","images/34878_051933656413.jpg","Y","Unknown","Coburn Farms","Coburn Farms TACO SHREDS"
"34738","051933192300","images/34738_051933192300.jpg","Y","Unknown","Coburn Farms","Coburn Farms AMERICAN PASTZ SINGLE"
"34739","051933260207","images/34739_051933260207.jpg","Y","Unknown","Coburn Farms","Coburn Farms DELUXE AMERICAN SLICES"
"19500","051933195004","images/19500_051933195004.jpg","Y","Unknown","Coburn Farms","Coburn Farms PAST. CHEESE SPREAD"
"19490","051933194908","images/19490_051933194908.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP AMERICAN LOAF CHEESE"
"34741","051933174405","images/34741_051933174405.jpg","Y","Unknown","Coburn Farms","Coburn Farms SWISS SINGLES"
"34744","051933182905","images/34744_051933182905.jpg","Y","Unknown","Coburn Farms","Coburn Farms WHITE AMERICAN PASTZ SNGL"
"33815","051933191006","images/33815_051933191006.jpg","Y","Unknown","Save Today","Save Today SAVE TODAY SINGLES"
"19110","053000006381","images/19110_053000006381.jpg","Y","Unknown","","BORDEN AMERICAN SINGLES"
"41692","021000767670","images/41692_021000767670.png","Y","Unknown","","VELVEETA LOAF REGULAR"
"35979","051933359796","images/35979_051933359796.jpg","Y","Unknown","Coburn Farms","Coburn Farms CHIVE ONION CREAM CHEESE CUP"
"37474","051933192508","images/37474_051933192508.jpg","Y","Unknown","Coburn Farms","Coburn Farms CREAM CHEESE BAR"
"37569","051933181700","images/37569_051933181700.jpg","Y","Unknown","Coburn Farms","Coburn Farms CREAM CHEESE CUP ORIGINAL"
"37568","051933410961","images/37568_051933410961.jpg","Y","Unknown","Coburn Farms","Coburn Farms STRAWBERRY CREAM CHEESE CUP"
"33834","051933181755","images/33834_051933181755.jpg","Y","Unknown","Coburn Farms","Coburn Farms WHIPPED CREAM CHEESE SPREAD"
"33731","091945678881","images/33731_091945678881.jpg","Y","Unknown","","DUTCH FARMS CREAM CHEESE BAR"
"35904","051933359048","images/35904_051933359048.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK CRK CUT"
"11688","051933359222","images/11688_051933359222.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK CUBE"
"37561","","images/37561_NOUPC.jpg","Y","Unknown","Coburn Farms","Coburn Farms COLBY JACK SNACK STICK"
"11718","051933359192","images/11718_051933359192.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR MONT JACK CUBE"
"37562","","images/37562_NOUPC.jpg","Y","Unknown","Coburn Farms","Coburn Farms MILD CHEDDAR SNACK STICKS"
"35907","051933359079","images/35907_051933359079.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHARP CHEDDAR CHEESE CRK CUT"
"32534","051933325340","images/32534_051933325340.jpg","Y","Unknown","Coburn Farms","Coburn Farms STRING CHEESE"
"31424","051933503601","images/31424_051933503601.jpg","Y","Unknown","Coburn Farms","Coburn Farms STRING CHEESE COB"
"35898","051933358980","images/35898_051933358980.jpg","Y","Unknown","Coburn Farms","Coburn Farms TRAD PRTY TRAY SHINGLE SLICE"
"62558","051933325357","images/62558_051933325357.jpg","Y","Unknown","Coburn Farms","Coburn Farms RICOTTA CHEESE"
"31693","051933316935","images/31693_051933316935.jpg","Y","Unknown","Coburn Farms","Coburn Farms SHREDDED PARMESAN CHEESE CUP"
"72338","036514159057","images/72338_036514159057.jpg","Y","Unknown","","GRT LK BLUE CHS CRUMBLES CUP"
"28845","051933720206","images/28845_051933720206.jpg","Y","Unknown","Coburn Farms","Coburn Farms LOW FAT COTTAGE CHEESE"
"28835","051933720008","images/28835_051933720008.jpg","Y","Unknown","Coburn Farms","Coburn Farms SMALL CURD COTTAGE CHEESE 4%"
"28930","051933720404","images/28930_051933720404.jpg","Y","Unknown","Coburn Farms","Coburn Farms REGULAR SOUR CREAM"
"28905","051933725805","images/28905_051933725805.jpg","Y","Unknown","Kaskey's","Kaskey's FRENCH ONION DIP"
"19175","051933191754","images/19175_051933191754.jpg","Y","Unknown","Coburn Farms","Coburn Farms BLUEBERRY LF YOGURT"
"39957","051933399570","images/39957_051933399570.jpg","Y","Unknown","Coburn Farms","Coburn Farms LF CHERRY YOGURT"
"39959","051933399594","images/39959_051933399594.jpg","Y","Unknown","Coburn Farms","Coburn Farms LF MIXED BERRY YOGURT"
"39958","051933399587","images/39958_051933399587.jpg","Y","Unknown","Coburn Farms","Coburn Farms LF ORANGE CREAM YOGURT"
"33661","051933336612","images/33661_051933336612.jpg","Y","Unknown","Coburn Farms","Coburn Farms LOW FAT STRWBRY YOGURT"
"19155","051933191556","images/19155_051933191556.jpg","Y","Unknown","Coburn Farms","Coburn Farms LOWFAT PEACH YOGURT"
"34289","051933342897","images/34289_051933342897.jpg","Y","Unknown","Coburn Farms","Coburn Farms LOWFAT PLAIN YOGURT"
"19145","051933191457","images/19145_051933191457.jpg","Y","Unknown","Coburn Farms","Coburn Farms LOWFAT STRWBRY/BANANA YOGURT"
"34587","051933345874","images/34587_051933345874.jpg","Y","Unknown","Coburn Farms","Coburn Farms PLAIN GREEK YOGURT"
"19125","051933191259","images/19125_051933191259.jpg","Y","Unknown","Coburn Farms","Coburn Farms STRAWBERRY LF YOGURT"
"34586","051933345867","images/34586_051933345867.jpg","Y","Unknown","Coburn Farms","Coburn Farms VANILLA GREEK YOGURT"
"33796","051933286702","images/33796_051933286702.jpg","Y","Unknown","Coburn Farms","Coburn Farms VANILLA LOWFAT YOGURT"
"36399","051933363991","images/36399_051933363991.jpg","Y","Unknown","Coburn Farms","Coburn Farms YOGURT LOW FAT VANILLA"
"70826","000008182911","images/70826_000008182911.jpg","Y","Unknown","","CHOBANI FLIP COOKIE DOUGH"
"70859","000008182911","images/70859_000008182911.jpg","Y","Unknown","","CHOBANI FLIP PNUT BUTTER CUP"
"70839","000008182911","images/70839_000008182911.jpg","Y","Unknown","","CHOBANI FLIP S'MORE S'MORES"
"72336","000008182911","images/72336_000008182911.jpg","Y","Unknown","","CHOBANI NF GRK YGRT MX BERRY"
"72337","000000894711","images/72337_000000894711.png","Y","Unknown","","CHOBANI NF GRK YGRT PEACH"
"79151","000000894711","images/79151_000000894711.jpg","Y","Unknown","","CHOBANI NF GRK YGRT VAN"
"52172","036632036414","images/52172_036632036414.jpg","Y","Unknown","","DANIMALS STRAW-BANANA 6CT"
"91572","036632036407","images/91572_036632036407.jpg","Y","Unknown","","DANNON STRAW DRINKBLE YGRT 6PK"
"35365","036632026002","images/35365_036632026002.jpg","Y","Unknown","","DANNON STRAWBERRY 4PK ACTIVIA"
"4505","036632007889","images/4505_036632007889.jpg","Y","Unknown","","DANNON WM VANILLA YOGURT"
"52171","036632036438","images/52171_036632036438.jpg","Y","Unknown","","DNML SMOOTHIE ROCKN RASP 6PK"
"1744","046675013129","images/1744_046675013129.jpg","Y","Unknown","","YOCRNCH 4PK STRAW W/M&M"
"80753","046675013518","images/80753_046675013518.png","Y","Unknown","","YOCRNCH VAN M&M 4PK"
"15183","046675013501","images/15183_046675013501.jpg","Y","Unknown","","YOCRNCH VAN W/OREO 4PK"
"22360","097928112137","images/22360_097928112137.jpg","Y","Unknown","","SENOR RICO 12PK GELATIN ASST"
"33774","044276043170","images/33774_044276043170.png","Y","Unknown","","SR REAL DESSERT SF GELATIN"
"1752","044276043163","images/1752_044276043163.jpg","Y","Unknown","","SR REAL DESSERT SF PARFAIT"
"36097","051933360976","images/36097_051933360976.jpg","Y","Unknown","Coburn Farms","Coburn Farms BUTTER SPREAD W/CANOLA"
"18990","051933189904","images/18990_051933189904.jpg","Y","Unknown","Coburn Farms","Coburn Farms SALTED BUTTER QUARTERS"
"32805","051933328068","images/32805_051933328068.jpg","Y","Unknown","Coburn Farms","Coburn Farms UNSALTED BUTTER 1/4'S"
"18280","051933055445","images/18280_051933055445.jpg","Y","Unknown","Home Churned","Home Churned HOME CHURN BUTTERY SPREAD"
"19050","051933190511","images/19050_051933190511.jpg","Y","Unknown","Home Churned","Home Churned HOME CHURNED SPREAD TUB"
"56091","029000008229","images/56091_029000008229.jpg","Y","Unknown","","BLUE BONNET 1LB STICKS"
"49266","027400264993","images/49266_027400264993.jpg","Y","Unknown","","COUNTRY CROCK"
"21184","011115871324","images/21184_011115871324.jpg","Y","Unknown","","IMPERIAL QTRS DISPLAY"
"31587","051933315877","images/31587_051933315877.jpg","Y","Unknown","Grissom's","Grissom's BNB SUGAR COOKIE DOUGH"
"34909","051933502482","images/34909_051933502482.jpg","Y","Unknown","Grissom's","Grissom's CHOCOLATE CHIP BNB COOKIES"
"37252","051933372528","images/37252_051933372528.jpg","Y","Unknown","Grissom's","Grissom's BUTTER CRESCENT ROLLS"
"19910","051933502086","images/19910_051933502086.jpg","Y","Unknown","Grissom's","Grissom's BUTTERMILK BISCUITS"
"19920","051933502123","images/19920_051933502123.jpg","Y","Unknown","Grissom's","Grissom's CRESCENT ROLLS"
"28235","051933502109","images/28235_051933502109.jpg","Y","Unknown","Grissom's","Grissom's JMBO LAYERED BTR FLV BISCUIT"
"19480","051933502079","images/19480_051933502079.jpg","Y","Unknown","Grissom's","Grissom's JUMBO BTRMLK BISCUITS"
"19400","051933502062","images/19400_051933502062.jpg","Y","Unknown","Grissom's","Grissom's JUMBO BTTR FLVRD BISCUIT"
"28245","051933282452","images/28245_051933282452.jpg","Y","Unknown","Grissom's","Grissom's JUMBO FLAKY HOMSTYL BSCT 8CT"
"65685","051933656857","images/65685_051933656857.jpg","Y","Unknown","Grissom's","Grissom's JUMBO FLKY HNY BTR BISCT 8CT"
"37090","051933503397","images/37090_051933503397.jpg","Y","Unknown","Grissom's","Grissom's PIE CRUST"
"28250","051933282506","images/28250_051933282506.jpg","Y","Unknown","Grissom's","Grissom's PIZZA CRUST"
"19940","051933502147","images/19940_051933502147.jpg","Y","Unknown","Grissom's","Grissom's CINNAMON ROLLS W/ICING"
"17695","051933502130","images/17695_051933502130.jpg","Y","Unknown","Grissom's","Grissom's JUMBO CINNAMON ROLLS 5 CT"
"30943","051933309432","images/30943_051933309432.jpg","Y","Unknown","McDaniel's","McDaniel's CARAMEL MACCHIATO ICE COFFEE"
"65967","051933659674","images/65967_051933659674.jpg","Y","Unknown","McDaniel's","McDaniel's MOCHA ICED COFFEE"
"36495","051933364950","images/36495_051933364950.jpg","Y","Unknown","Tipton Grove","Tipton Grove FRUIT PUNCH CARTON"
"36423","051933364233","images/36423_051933364233.jpg","Y","Unknown","Tipton Grove","Tipton Grove NFC LEMONADE CARAFE 52 OZ"
"39961","051933399617","images/39961_051933399617.jpg","Y","Unknown","Tipton Grove","Tipton Grove NFC STRAWBERRY LEMONADE"
"34254","051933052468","images/34254_051933052468.jpg","Y","Unknown","Tipton Grove","Tipton Grove OJ NFC CARTON"
"36498","051933364981","images/36498_051933364981.jpg","Y","Unknown","Tipton Grove","Tipton Grove ORANG MANGO 100% JCE NFC CAR"
"36422","051933364226","images/36422_051933364226.jpg","Y","Unknown","Tipton Grove","Tipton Grove ORANGE 100% JCE CALC NFC CAR"
"36421","051933364219","images/36421_051933364219.jpg","Y","Unknown","Tipton Grove","Tipton Grove ORANGE 100% JUICE NFC CARAFE"
"36496","051933364967","images/36496_051933364967.jpg","Y","Unknown","Tipton Grove","Tipton Grove TROPICAL FRUIT PUNCH CARTON"
"41825","025000048081","images/41825_025000048081.jpg","Y","Unknown","","BRIGHT & EARLY ORANGE DRINK"
"93109","091475931982","images/93109_091475931982.jpg","Y","Unknown","","MILO'S EXTRA SWEET GALLON"
"95363","091475930985","images/95363_091475930985.jpg","Y","Unknown","","MILO'S EXTRA SWEET TEA 20OZ"
